Row ID,Order ID,Customer ID,Customer Name,City,Postal Code,Product ID,Product Name,Sales
2596,CA-2018-149048,BM-11650,Brian Moss,Columbus,47201,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,914.97
2597,CA-2018-149048,BM-11650,Brian Moss,Columbus,47201,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,587.97
2598,CA-2018-149048,BM-11650,Brian Moss,Columbus,47201,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,530.34
2599,CA-2018-149048,BM-11650,Brian Moss,Columbus,47201,OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),14.94
26,CA-2017-121755,EH-13945,Eric Hoffmann,Los Angeles,90049,OFF-BI-10001634,Wilson Jones Active Use Binders,11.65
260,CA-2018-163139,CC-12670,Craig Carreira,New York City,10009,OFF-ST-10002790,Safco Industrial Shelving,221.55
2600,CA-2018-108553,SK-19990,Sally Knutson,New York City,10024,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,121.94
2601,CA-2018-108553,SK-19990,Sally Knutson,New York City,10024,OFF-SU-10002573,"""Acme 10"""" Easy Grip Assistive Scissors""",122.71
2602,CA-2017-165848,EN-13780,Edward Nazzal,New York City,10035,OFF-PA-10000349,Easy-staple paper,14.94
2603,CA-2017-165848,EN-13780,Edward Nazzal,New York City,10035,TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,1349.85
2604,CA-2017-165848,EN-13780,Edward Nazzal,New York City,10035,FUR-BO-10000362,Sauder Inglewood Library Bookcases,136.78
2605,CA-2017-165848,EN-13780,Edward Nazzal,New York City,10035,FUR-FU-10003878,"""Linden 10"""" Round Wall Clock; Black""",61.12
2606,CA-2015-112718,KN-16450,Kean Nguyen,Jacksonville,32216,OFF-BI-10000591,Avery Binder Labels,1.17
2607,CA-2017-154053,MG-17890,Michael Granlund,San Diego,92024,OFF-AR-10003727,Berol Giant Pencil Sharpener,16.99
2608,CA-2015-127446,MC-17590,Matt Collister,Arlington,76017,TEC-AC-10001635,KeyTronicÂ KT400U2 -Â KeyboardÂ - Black,24.67
2609,CA-2015-127446,MC-17590,Matt Collister,Arlington,76017,OFF-LA-10001317,Avery 520,2.52
261,CA-2018-163139,CC-12670,Craig Carreira,New York City,10009,OFF-BI-10003460,Acco 3-Hole Punch,17.52
2610,CA-2015-127446,MC-17590,Matt Collister,Arlington,76017,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,1218.74
2611,CA-2015-127446,MC-17590,Matt Collister,Arlington,76017,OFF-LA-10000248,Avery 52,5.9
2612,CA-2015-127446,MC-17590,Matt Collister,Arlington,76017,OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,15.7
2613,CA-2015-127446,MC-17590,Matt Collister,Arlington,76017,FUR-FU-10000221,Master Caster Door Stop; Brown,6.1
2614,CA-2017-137204,BO-11350,Bill Overfelt,Los Angeles,90045,FUR-CH-10002304,Global Stack Chair without Arms; Black,41.57
2615,CA-2015-147298,AG-10300,Aleksandra Gannaway,Los Angeles,90049,FUR-CH-10004886,Bevis Steel Folding Chairs,230.28
2616,CA-2015-147298,AG-10300,Aleksandra Gannaway,Los Angeles,90049,OFF-BI-10001525,"""Acco Pressboard Covers with Storage Hooks; 14 7/8"""" x 11""""; Executive Red""",18.29
2617,CA-2018-147942,MS-17365,Maribeth Schnelling,San Francisco,94110,OFF-LA-10003663,Avery 498,5.78
2618,CA-2018-147942,MS-17365,Maribeth Schnelling,San Francisco,94110,OFF-BI-10001294,Fellowes Binding Cases,121.68
2619,CA-2018-115931,JM-15655,Jim Mitchum,Carlsbad,88220,OFF-AR-10000369,Design Ebony Sketching Pencil,4.17
262,US-2018-155299,Dl-13600,Dorris liebe,Pasadena,77506,OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.62
2620,CA-2018-115931,JM-15655,Jim Mitchum,Carlsbad,88220,TEC-PH-10001300,iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5; 4S 4,67.04
2621,CA-2018-115931,JM-15655,Jim Mitchum,Carlsbad,88220,OFF-ST-10000876,Eldon Simplefile Box Office,37.32
2622,CA-2018-115931,JM-15655,Jim Mitchum,Carlsbad,88220,OFF-LA-10001404,Avery 517,18.45
2623,CA-2015-164861,MC-17635,Matthew Clasen,Saint Louis,63116,OFF-PA-10001972,Xerox 214,25.92
2624,CA-2018-127180,TA-21385,Tom Ashbrook,New York City,10024,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,11199.97
2625,CA-2018-127180,TA-21385,Tom Ashbrook,New York City,10024,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,2399.6
2626,CA-2018-127180,TA-21385,Tom Ashbrook,New York City,10024,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,63.9
2627,CA-2018-127180,TA-21385,Tom Ashbrook,New York City,10024,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,52.99
2628,US-2018-165344,SB-20290,Sean Braxton,Springfield,45503,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,60.86
2629,US-2018-165344,SB-20290,Sean Braxton,Springfield,45503,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,653
263,US-2015-106992,SB-20290,Sean Braxton,Houston,77036,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,3059.98
2630,US-2018-165344,SB-20290,Sean Braxton,Springfield,45503,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,11.22
2631,CA-2016-168186,AB-10150,Aimee Bixby,Tulsa,74133,OFF-PA-10000477,Xerox 1952,14.94
2632,US-2018-110604,JF-15295,Jason Fortune-,Seattle,98103,FUR-FU-10000076,24-Hour Round Wall Clock,39.96
2633,US-2018-110604,JF-15295,Jason Fortune-,Seattle,98103,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.62
2634,US-2018-110604,JF-15295,Jason Fortune-,Seattle,98103,FUR-CH-10004287,SAFCO Arco Folding Chair,220.96
2635,CA-2016-116750,BF-10975,Barbara Fisher,Fayetteville,28314,FUR-FU-10003829,Stackable Trays,4.93
2636,CA-2016-116750,BF-10975,Barbara Fisher,Fayetteville,28314,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23
2637,CA-2016-162369,TT-21265,Tim Taslimi,Los Angeles,90045,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,323.1
2638,CA-2018-108441,SB-20170,Sarah Bern,New York City,10035,OFF-PA-10000697,TOPS Voice Message Log Book; Flash Format,19.04
2639,CA-2018-108441,SB-20170,Sarah Bern,New York City,10035,OFF-BI-10000848,Angle-D Ring Binders,13.13
264,US-2015-106992,SB-20290,Sean Braxton,Houston,77036,TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.96
2640,CA-2018-108441,SB-20170,Sarah Bern,New York City,10035,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,64.14
2641,CA-2018-108441,SB-20170,Sarah Bern,New York City,10035,FUR-CH-10000595,Safco Contoured Stacking Chairs,858.24
2642,CA-2016-169740,LM-17065,Liz MacKendrick,Hot Springs,71901,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,29.99
2643,CA-2017-124051,KA-16525,Kelly Andreada,Aurora,60505,OFF-PA-10001289,White Computer Printout Paper by Universal,186.05
2644,CA-2017-149111,BF-11170,Ben Ferrer,Raleigh,27604,TEC-PH-10003092,Motorola L804,36.79
2645,CA-2017-149111,BF-11170,Ben Ferrer,Raleigh,27604,FUR-FU-10000206,GE General Purpose; Extra Long Life; Showcase & Floodlight Incandescent Bulbs,18.62
2646,CA-2015-131002,TB-21400,Tom Boeckenhauer,Tulsa,74133,FUR-FU-10004270,"""Executive Impressions 13"""" Clairmont Wall Clock""",57.69
2647,CA-2015-131002,TB-21400,Tom Boeckenhauer,Tulsa,74133,OFF-BI-10000948,GBC Laser Imprintable Binding System Covers; Desert Sand,42.81
2648,CA-2015-131002,TB-21400,Tom Boeckenhauer,Tulsa,74133,OFF-PA-10000223,Xerox 2000,12.96
2649,CA-2015-131002,TB-21400,Tom Boeckenhauer,Tulsa,74133,FUR-FU-10004665,3M Polarizing Task Lamp with Clamp Arm; Light Gray,821.88
265,CA-2017-125318,RC-19825,Roy Collins,Chicago,60610,TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,328.22
2650,CA-2015-131002,TB-21400,Tom Boeckenhauer,Tulsa,74133,TEC-PH-10000215,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,104.85
2651,US-2017-146794,SH-19975,Sally Hughsby,Hesperia,92345,FUR-BO-10004467,Bestar Classic Bookcase,424.96
2652,CA-2018-112515,AS-10225,Alan Schoenberger,Provo,84604,OFF-BI-10000829,Avery Non-Stick Binders,10.78
2653,CA-2018-112515,AS-10225,Alan Schoenberger,Provo,84604,OFF-BI-10003712,"""Acco Pressboard Covers with Storage Hooks; 14 7/8"""" x 11""""; Light Blue""",11.78
2654,CA-2018-112515,AS-10225,Alan Schoenberger,Provo,84604,OFF-PA-10000062,Green Bar Computer Printout Paper,164.88
2655,CA-2018-112515,AS-10225,Alan Schoenberger,Provo,84604,FUR-BO-10003404,Global Adaptabilites Bookcase; Cherry/Storm Gray Finish,1292.94
2656,CA-2018-112515,AS-10225,Alan Schoenberger,Provo,84604,OFF-BI-10004233,"""GBC Pre-Punched Binding Paper; Plastic; White; 8-1/2"""" x 11""""""",25.58
2657,CA-2018-112515,AS-10225,Alan Schoenberger,Provo,84604,OFF-ST-10001272,Mini 13-1/2 Capacity Data Binder Rack; Pearl,261.74
2658,CA-2018-112515,AS-10225,Alan Schoenberger,Provo,84604,OFF-LA-10001175,Avery 514,14.4
2659,CA-2017-150343,PK-19075,Pete Kriz,San Francisco,94110,OFF-EN-10004030,Convenience Packs of Business Envelopes,10.86
266,CA-2016-155040,AH-10210,Alan Hwang,Brentwood,94513,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,79.9
2660,CA-2016-135538,HR-14830,Harold Ryan,Gilbert,85234,FUR-CH-10004287,SAFCO Arco Folding Chair,883.84
2661,CA-2018-123372,DG-13300,Deirdre Greer,New York City,10035,TEC-PH-10002834,Google Nexus 5,1979.89
2662,CA-2018-123372,DG-13300,Deirdre Greer,New York City,10035,OFF-EN-10003055,Blue String-Tie & Button Interoffice Envelopes; 10 x 13,79.96
2663,CA-2018-159604,CL-12700,Craig Leslie,Springfield,65807,OFF-BI-10003460,Acco 3-Hole Punch,8.76
2664,CA-2017-164784,HF-14995,Herbert Flentye,Memphis,38109,OFF-LA-10001569,Avery 499,3.98
2665,CA-2017-164784,HF-14995,Herbert Flentye,Memphis,38109,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,370.62
2666,CA-2017-164784,HF-14995,Herbert Flentye,Memphis,38109,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.74
2667,CA-2017-111794,HG-15025,Hunter Glantz,Amarillo,79109,TEC-AC-10003832,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,79.51
2668,CA-2017-111794,HG-15025,Hunter Glantz,Amarillo,79109,OFF-PA-10000474,Easy-staple paper,28.35
2669,US-2016-139759,NL-18310,Nancy Lomonaco,Los Angeles,90045,FUR-CH-10002774,Global Deluxe Stacking Chair; Gray,40.78
267,CA-2018-136826,CB-12535,Claudia Bergmann,Chapel Hill,27514,OFF-AR-10003602,Quartet Omega Colored Chalk; 12/Pack,14.02
2670,US-2016-139759,NL-18310,Nancy Lomonaco,Los Angeles,90045,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,105.96
2671,CA-2015-126403,RR-19525,Rick Reed,Lowell,1852,OFF-PA-10001144,Xerox 1913,166.44
2672,CA-2015-126403,RR-19525,Rick Reed,Lowell,1852,FUR-CH-10003761,Global Italian Leather Office Chair,785.88
2673,CA-2015-126403,RR-19525,Rick Reed,Lowell,1852,OFF-PA-10004665,Advantus Motivational Note Cards,26.2
2674,CA-2015-126403,RR-19525,Rick Reed,Lowell,1852,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,1325.85
2675,CA-2018-136875,TC-21295,Toby Carlisle,San Diego,92024,OFF-PA-10000357,Xerox 1888,166.44
2676,CA-2018-132185,DB-13615,Doug Bickford,Asheville,28806,OFF-AR-10000422,Pencil and Crayon Sharpener,8.76
2677,CA-2018-132185,DB-13615,Doug Bickford,Asheville,28806,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,43.58
2678,US-2015-160780,SV-20785,Stewart Visinsky,Pueblo,81001,OFF-BI-10001116,"""Wilson Jones 1"""" Hanging DublLock Ring Binders""",11.09
2679,US-2015-160780,SV-20785,Stewart Visinsky,Pueblo,81001,OFF-BI-10002931,"""Avery Trapezoid Extra Heavy Duty 4"""" Binders""",25.16
268,CA-2017-111010,PG-18895,Paul Gonzalez,Morristown,7960,OFF-FA-10003472,Bagged Rubber Bands,7.56
2680,CA-2018-127026,MH-18115,Mick Hernandez,Jackson,49201,OFF-BI-10000546,Avery Durable Binders,14.4
2681,CA-2018-127026,MH-18115,Mick Hernandez,Jackson,49201,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,619.95
2682,CA-2018-127026,MH-18115,Mick Hernandez,Jackson,49201,OFF-BI-10001196,Avery Flip-Chart Easel Binder; Black,89.52
2683,CA-2018-127026,MH-18115,Mick Hernandez,Jackson,49201,TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.97
2684,CA-2018-127026,MH-18115,Mick Hernandez,Jackson,49201,TEC-PH-10003601,Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting; Black/Silver,164.99
2685,CA-2018-137085,CT-11995,Carol Triggs,Los Angeles,90004,OFF-BI-10000632,Satellite Sectional Post Binders,312.55
2686,CA-2017-133123,KB-16315,Karl Braun,Thomasville,27360,OFF-EN-10003055,Blue String-Tie & Button Interoffice Envelopes; 10 x 13,95.95
2687,CA-2017-133123,KB-16315,Karl Braun,Thomasville,27360,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,3.2
2688,US-2017-128195,RA-19285,Ralph Arnett,Peoria,61604,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,3.98
2689,CA-2016-153220,YC-21895,Yoseph Carroll,Los Angeles,90032,OFF-PA-10003016,"""Adams """"While You Were Out"""" Message Pads""",15.7
269,US-2018-145366,CA-12310,Christine Abelman,Cincinnati,45231,OFF-ST-10004180,Safco Commercial Shelving,37.21
2690,CA-2015-123064,RA-19915,Russell Applegate,Chicago,60653,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,5.25
2691,CA-2018-156412,CM-12160,Charles McCrossin,Philadelphia,19134,OFF-BI-10004364,Storex Dura Pro Binders,5.35
2692,US-2017-144211,CS-12130,Chad Sievert,Englewood,80112,OFF-PA-10002246,Wirebound Four 2-3/4 x 5 Forms per Page; 400 Sets per Book,15.48
2693,US-2017-144211,CS-12130,Chad Sievert,Englewood,80112,TEC-PH-10002890,AT&T 17929 Lendline Telephone,108.58
2694,CA-2017-138079,AJ-10795,Anthony Johnson,Seattle,98115,FUR-FU-10001475,"""Contract Clock; 14""""; Brown""",109.9
2695,CA-2015-143182,DL-12865,Dan Lawera,Hialeah,33012,FUR-FU-10004270,"""Executive Impressions 13"""" Clairmont Wall Clock""",15.38
2696,CA-2017-161662,BE-11410,Bobby Elias,Lancaster,43130,OFF-PA-10003465,Xerox 1912,30.35
2697,CA-2015-145317,SM-20320,Sean Miller,Jacksonville,32216,TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3
2698,CA-2015-145317,SM-20320,Sean Miller,Jacksonville,32216,TEC-MA-10002412,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48
2699,CA-2015-145317,SM-20320,Sean Miller,Jacksonville,32216,OFF-PA-10001804,Xerox 195,21.38
27,CA-2017-121755,EH-13945,Eric Hoffmann,Los Angeles,90049,TEC-AC-10003027,ImationÂ 8GB Mini TravelDrive USB 2.0Â Flash Drive,90.57
270,US-2018-145366,CA-12310,Christine Abelman,Cincinnati,45231,OFF-EN-10004386,Recycled Interoffice Envelopes with String and Button Closure; 10 x 13,57.58
2700,CA-2015-145317,SM-20320,Sean Miller,Jacksonville,32216,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,8.02
2701,CA-2015-145317,SM-20320,Sean Miller,Jacksonville,32216,FUR-FU-10004270,"""Executive Impressions 13"""" Clairmont Wall Clock""",30.77
2702,CA-2015-145317,SM-20320,Sean Miller,Jacksonville,32216,OFF-FA-10003112,Staples,18.94
2703,CA-2015-145317,SM-20320,Sean Miller,Jacksonville,32216,FUR-FU-10001986,"""Dana Fluorescent Magnifying Lamp; White; 36""""""",122.35
2704,CA-2015-143413,RP-19390,Resi PÃ¶lking,Baltimore,21215,OFF-PA-10002319,Xerox 1944,116.28
2705,CA-2018-156818,JD-16015,Joy Daniels,New York City,10009,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.6
2706,CA-2018-155873,AB-10255,Alejandro Ballentine,Carlsbad,88220,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,16.68
2707,CA-2018-155873,AB-10255,Alejandro Ballentine,Carlsbad,88220,OFF-PA-10001246,Xerox 215,19.44
2708,CA-2018-155873,AB-10255,Alejandro Ballentine,Carlsbad,88220,OFF-PA-10001815,Xerox 1885,192.16
2709,CA-2016-121797,CC-12145,Charles Crestani,Los Angeles,90049,FUR-FU-10001876,"""Computer Room Manger; 14""""""",227.36
271,CA-2018-163979,KH-16690,Kristen Hastings,San Francisco,94110,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,725.84
2710,CA-2016-121797,CC-12145,Charles Crestani,Los Angeles,90049,TEC-MA-10000488,Bady BDG101FRU Card Printer,1919.98
2711,US-2016-120572,GH-14425,Gary Hwang,Jacksonville,32216,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,12.83
2712,CA-2018-132430,CP-12085,Cathy Prescott,Lakewood,44107,FUR-FU-10003577,Nu-Dell Leatherette Frames,45.89
2713,CA-2018-146031,GM-14440,Gary McGarr,Troy,12180,OFF-AR-10002656,Sanford Liquid Accent Highlighters,60.12
2714,CA-2015-110100,LC-16885,Lena Creighton,Wilmington,28403,TEC-PH-10004531,AT&T CL2909,302.38
2715,CA-2016-103723,BT-11305,Beth Thompson,Seattle,98105,OFF-AR-10003251,Prang Drawing Pencil Set,13.9
2716,CA-2015-127187,CP-12085,Cathy Prescott,New York City,10024,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,129.98
2717,CA-2018-128475,SC-20680,Steve Carroll,Columbus,31907,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98
2718,CA-2015-100006,DK-13375,Dennis Kane,New York City,10024,TEC-PH-10002075,AT&T EL51110 DECT,377.97
2719,CA-2018-144827,SE-20110,Sanjit Engle,Costa Mesa,92627,OFF-ST-10004340,Fellowes Mobile File Cart; Black,124.36
272,CA-2016-155334,HA-14920,Helen Andreada,San Francisco,94109,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93
2720,CA-2015-110030,LF-17185,Luke Foster,Houston,77095,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,23.98
2721,CA-2015-121286,ON-18715,Odella Nelson,Cary,27511,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,8.38
2722,CA-2015-121286,ON-18715,Odella Nelson,Cary,27511,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24
2723,CA-2017-164735,TB-21400,Tom Boeckenhauer,Alexandria,22304,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,81.2
2724,CA-2015-153479,DF-13135,David Flashing,Vallejo,94591,OFF-LA-10004689,Avery 512,14.45
2725,CA-2015-153479,DF-13135,David Flashing,Vallejo,94591,OFF-BI-10002867,GBC Recycled Regency Composition Covers,95.65
2726,CA-2018-149888,EP-13915,Emily Phan,Philadelphia,19120,TEC-PH-10003811,Jabra Supreme Plus Driver EditionÂ Headset,359.97
2727,CA-2018-149888,EP-13915,Emily Phan,Philadelphia,19120,FUR-TA-10000849,Bevis Rectangular Conference Tables,350.35
2728,CA-2018-119193,SK-19990,Sally Knutson,Toledo,43615,OFF-BI-10000848,Angle-D Ring Binders,1.64
2729,CA-2018-119193,SK-19990,Sally Knutson,Toledo,43615,TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.96
273,CA-2016-155334,HA-14920,Helen Andreada,San Francisco,94109,FUR-FU-10003274,Regeneration Desk Collection,5.28
2730,CA-2018-104801,FH-14350,Fred Harton,Seattle,98105,OFF-AR-10001547,Newell 311,6.63
2731,CA-2018-104801,FH-14350,Fred Harton,Seattle,98105,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96
2732,CA-2018-104801,FH-14350,Fred Harton,Seattle,98105,FUR-FU-10004017,"""Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet; Computer; 39"""" x 49""""""",107.53
2733,CA-2015-107594,EH-13945,Eric Hoffmann,Plainfield,7060,TEC-PH-10002923,Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size; Binaural,73.98
2734,CA-2015-107594,EH-13945,Eric Hoffmann,Plainfield,7060,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,5.58
2735,CA-2016-129770,JE-15715,Joe Elijah,Las Cruces,88001,OFF-PA-10000249,Easy-staple paper,49.12
2736,CA-2016-115798,KL-16645,Ken Lonsdale,Newark,19711,TEC-PH-10003691,BlackBerry Q10,377.97
2737,CA-2016-115798,KL-16645,Ken Lonsdale,Newark,19711,OFF-PA-10001560,Adams Telephone Message Books; 5 1/4â€ x 11â€,42.28
2738,CA-2016-115798,KL-16645,Ken Lonsdale,Newark,19711,FUR-BO-10004467,Bestar Classic Bookcase,299.97
2739,CA-2016-115798,KL-16645,Ken Lonsdale,Newark,19711,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,89.98
274,CA-2016-155334,HA-14920,Helen Andreada,San Francisco,94109,OFF-BI-10002557,Presstex Flexible Ring Binders,10.92
2740,CA-2018-122707,EB-13750,Edward Becker,Hoover,35244,OFF-SU-10000157,Compact Automatic Electric Letter Opener,477.24
2741,CA-2018-122707,EB-13750,Edward Becker,Hoover,35244,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,25.98
2742,CA-2017-165015,BD-11725,Bruce Degenhardt,Newark,43055,OFF-EN-10003134,Staple envelope,46.72
2743,CA-2015-149244,MS-17530,MaryBeth Skach,San Diego,92037,FUR-FU-10004671,"""Executive Impressions 12"""" Wall Clock""",35.34
2744,CA-2016-140144,SC-20770,Stewart Carmichael,San Francisco,94122,FUR-FU-10002253,"""Howard Miller 13"""" Diameter Pewter Finish Round Wall Clock""",257.64
2745,CA-2016-140144,SC-20770,Stewart Carmichael,San Francisco,94122,TEC-PH-10002726,netTALK DUO VoIP Telephone Service,125.98
2746,CA-2018-163321,FM-14380,Fred McMath,Jacksonville,28540,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,79.99
2747,CA-2015-155887,KT-16480,Kean Thornton,Franklin,2038,FUR-TA-10002228,Bevis Traditional Conference Table Top; Plinth Base,700.06
2748,US-2016-165449,AP-10720,Anne Pryor,Frisco,75034,TEC-AC-10004127,SanDisk Cruzer 8 GB USB Flash Drive,27.17
2749,CA-2016-110247,RH-19555,Ritsa Hightower,Tallahassee,32303,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,8.23
275,CA-2018-118136,BB-10990,Barry Blumstein,Inglewood,90301,OFF-PA-10002615,"""Ampad Gold Fibre Wirebound Steno Books; 6"""" x 9""""; Gregg Ruled""",8.82
2750,US-2015-141257,CS-11950,Carlos Soltero,Seattle,98115,FUR-CH-10002758,Hon Deluxe Fabric Upholstered Stacking Chairs; Squared Back,585.55
2751,CA-2015-154669,TM-21010,Tamara Manning,Vacaville,95687,OFF-ST-10000532,Advantus Rolling Drawer Organizers,423.28
2752,CA-2015-158029,HF-14995,Herbert Flentye,Los Angeles,90008,FUR-CH-10000988,Hon Olson Stacker Stools,225.3
2753,CA-2016-155306,GA-14515,George Ashbrook,San Francisco,94122,OFF-AR-10003251,Prang Drawing Pencil Set,5.56
2754,CA-2016-155306,GA-14515,George Ashbrook,San Francisco,94122,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,323.37
2755,CA-2016-155306,GA-14515,George Ashbrook,San Francisco,94122,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.96
2756,CA-2016-155306,GA-14515,George Ashbrook,San Francisco,94122,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,1447.65
2757,CA-2016-155306,GA-14515,George Ashbrook,San Francisco,94122,OFF-PA-10001184,Xerox 1903,11.96
2758,CA-2017-127775,ES-14020,Erica Smith,New York City,10035,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,239.97
2759,CA-2017-146171,JP-16135,Julie Prescott,Columbus,31907,FUR-FU-10004270,"""Executive Impressions 13"""" Clairmont Wall Clock""",76.92
276,CA-2018-118136,BB-10990,Barry Blumstein,Inglewood,90301,OFF-AR-10001427,Newell 330,5.98
2760,CA-2017-146171,JP-16135,Julie Prescott,Columbus,31907,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,481.32
2761,CA-2015-129574,Dp-13240,Dean percer,Murray,84107,OFF-PA-10002893,"""Wirebound Service Call Books; 5 1/2"""" x 4""""""",48.4
2762,CA-2018-126536,NK-18490,Neil Knudson,San Francisco,94110,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,0.99
2763,CA-2018-126536,NK-18490,Neil Knudson,San Francisco,94110,OFF-BI-10001191,Canvas Sectional Post Binders,101.84
2764,CA-2018-165757,PL-18925,Paul Lucas,Philadelphia,19140,OFF-BI-10003166,GBC Plasticlear Binding Covers,10.33
2765,CA-2018-165757,PL-18925,Paul Lucas,Philadelphia,19140,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,31.16
2766,CA-2018-165757,PL-18925,Paul Lucas,Philadelphia,19140,OFF-ST-10004835,Plastic Stacking Crates & Casters,8.93
2767,CA-2018-167752,RW-19690,Robert Waldorf,Philadelphia,19134,OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,34.38
2768,CA-2018-167752,RW-19690,Robert Waldorf,Philadelphia,19134,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16
2769,US-2016-122140,MO-17950,Michael Oakman,Dallas,75220,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,32.19
277,CA-2018-132976,AG-10495,Andrew Gjertsen,Philadelphia,19140,OFF-PA-10000673,Post-it â€œImportant Messageâ€ Note Pad; Neon Colors; 50 Sheets/Pad,11.65
2770,US-2016-122140,MO-17950,Michael Oakman,Dallas,75220,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,50.12
2771,US-2016-122140,MO-17950,Michael Oakman,Dallas,75220,TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.98
